YEAR,MONTH,DAY,HOUR,VALUE
2020,5,14,7,11.0
2020,5,14,8,17.0
2020,5,14,9,16.0
2020,5,14,10,19.0
2020,5,14,11,10.0
2020,5,14,12,13.0
2020,5,14,13,10.0
2020,5,14,14,10.0
2020,5,14,15,7.0
2020,5,14,16,7.0
2020,5,14,17,6.0
2020,5,14,18,7.0
2020,5,14,19,8.0
2020,5,14,20,10.0
2020,5,14,21,14.0
2020,5,14,22,19.0
2020,5,14,23,15.0
2020,5,15,0,6.0
2020,5,15,1,8.0
2020,5,15,2,6.0
2020,5,15,3,4.0
2020,5,15,4,3.0
2020,5,15,5,6.0
2020,5,15,6,16.0
2020,5,15,7,19.0
2020,5,15,8,23.0
2020,5,15,9,14.0
2020,5,15,10,7.0
2020,5,15,11,9.0
2020,5,15,12,6.0
2020,5,15,13,5.0
2020,5,15,14,6.0
2020,5,15,15,10.0
2020,5,15,16,13.0
2020,5,15,17,11.0
2020,5,15,18,9.0
2020,5,15,19,10.0
2020,5,15,20,12.0
2020,5,15,21,10.0
2020,5,15,22,9.0
2020,5,15,23,10.0
2020,5,16,0,7.0
2020,5,16,1,5.0
2020,5,16,2,5.0
2020,5,16,3,4.0
2020,5,16,4,4.0
2020,5,16,5,12.0
2020,5,16,6,8.0
2020,5,16,7,8.0
2020,5,16,8,10.0
2020,5,16,9,8.0
2020,5,16,10,5.0
2020,5,16,11,6.0
2020,5,16,12,6.0
2020,5,16,13,6.0
2020,5,16,14,4.0
2020,5,16,15,4.0
2020,5,16,16,5.0
2020,5,16,17,6.0
2020,5,16,18,8.0
2020,5,16,19,6.0
2020,5,16,20,10.0
2020,5,16,21,11.0
2020,5,16,22,8.0
2020,5,16,23,6.0
2020,5,17,0,5.0
2020,5,17,1,6.0
2020,5,17,2,4.0
2020,5,17,3,3.0
2020,5,17,4,5.0
2020,5,17,5,9.0
2020,5,17,6,17.0
2020,5,17,7,11.0
2020,5,17,8,13.0
2020,5,17,9,8.0
2020,5,17,10,5.0
2020,5,17,11,5.0
2020,5,17,12,5.0
2020,5,17,13,4.0
2020,5,17,14,3.0
2020,5,17,15,3.0
2020,5,17,16,3.0
2020,5,17,17,4.0
2020,5,17,18,3.0
2020,5,17,19,3.0
2020,5,17,20,5.0
2020,5,17,21,7.0
2020,5,17,22,11.0
2020,5,17,23,18.0
2020,5,18,0,16.0
2020,5,18,1,16.0
2020,5,18,2,11.0
2020,5,18,3,24.0
2020,5,18,4,18.0
2020,5,18,5,21.0
2020,5,18,6,18.0
2020,5,18,7,31.0
2020,5,18,8,41.0
2020,5,18,9,45.0
2020,5,18,10,43.0
2020,5,18,11,37.0
2020,5,18,12,33.0
2020,5,18,14,21.0
2020,5,18,15,15.0
2020,5,18,16,8.0
2020,5,18,17,7.0
2020,5,18,18,11.0
2020,5,18,19,7.0
2020,5,18,20,11.0
2020,5,18,21,12.0
2020,5,18,22,13.0
2020,5,18,23,13.0
2020,5,19,0,10.0
2020,5,19,1,6.0
2020,5,19,2,11.0
2020,5,19,3,12.0
2020,5,19,4,22.0
2020,5,19,5,17.0
2020,5,19,6,18.0
2020,5,19,7,31.0
2020,5,19,8,35.0
2020,5,19,9,33.0
2020,5,19,10,38.0
2020,5,19,11,26.0
2020,5,19,12,22.0
2020,5,19,13,20.0
2020,5,19,14,19.0
2020,5,19,15,15.0
2020,5,19,16,10.0
2020,5,19,17,9.0
2020,5,19,18,9.0
2020,5,19,19,6.0
2020,5,19,20,14.0
2020,5,19,21,19.0
2020,5,19,22,32.0
2020,5,19,23,27.0
2020,5,20,0,13.0
2020,5,20,1,14.0
2020,5,20,2,13.0
2020,5,20,3,21.0
2020,5,20,4,19.0
2020,5,20,5,13.0
2020,5,20,6,16.0
2020,5,20,7,33.0
2020,5,20,8,39.0
2020,5,20,9,38.0
2020,5,20,10,31.0
2020,5,20,11,24.0
2020,5,20,12,19.0
2020,5,20,13,18.0
2020,5,20,14,12.0
2020,5,20,15,7.0
2020,5,20,16,5.0
2020,5,20,17,5.0
2020,5,20,18,7.0
2020,5,20,19,6.0
2020,5,20,20,7.0
2020,5,20,21,17.0
2020,5,20,22,20.0
2020,5,20,23,26.0
2020,5,21,0,30.0
2020,5,21,1,33.0
2020,5,21,2,30.0
2020,5,21,3,24.0
2020,5,21,4,14.0
2020,5,21,5,21.0
2020,5,21,6,33.0
2020,5,21,7,41.0
2020,5,21,8,50.0
2020,5,21,9,39.0
2020,5,21,10,32.0
2020,5,21,11,24.0
2020,5,21,12,20.0
2020,5,21,13,16.0
2020,5,21,14,16.0
2020,5,21,15,9.0
2020,5,21,16,11.0
2020,5,21,17,6.0
2020,5,21,18,8.0
2020,5,21,19,4.0
2020,5,21,20,5.0
2020,5,21,21,8.0
2020,5,21,22,8.0
2020,5,21,23,7.0
2020,5,22,0,9.0
2020,5,22,1,11.0
2020,5,22,2,11.0
2020,5,22,3,19.0
2020,5,22,4,19.0
2020,5,22,5,18.0
2020,5,22,6,22.0
2020,5,22,7,39.0
2020,5,22,8,43.0
2020,5,22,9,42.0
2020,5,22,10,46.0
2020,5,22,11,41.0
2020,5,22,12,32.0
2020,5,22,13,22.0
2020,5,22,14,8.0
2020,5,22,15,8.0
2020,5,22,16,6.0
2020,5,22,17,6.0
2020,5,22,18,4.0
2020,5,22,19,6.0
2020,5,22,20,6.0
2020,5,22,21,13.0
2020,5,22,22,18.0
2020,5,22,23,21.0
2020,5,23,0,23.0
2020,5,23,1,22.0
2020,5,23,2,13.0
2020,5,23,3,11.0
2020,5,23,4,17.0
2020,5,23,5,20.0
2020,5,23,6,32.0
2020,5,23,7,26.0
2020,5,23,8,25.0
2020,5,23,9,19.0
2020,5,23,10,15.0
2020,5,23,11,11.0
2020,5,23,12,12.0
2020,5,23,13,7.0
2020,5,23,14,5.0
2020,5,23,15,4.0
2020,5,23,16,3.0
2020,5,23,17,3.0
2020,5,23,18,3.0
2020,5,23,19,4.0
2020,5,23,20,6.0
2020,5,23,21,9.0
2020,5,23,22,8.0
2020,5,23,23,5.0
2020,5,24,0,3.0
2020,5,24,1,3.0
2020,5,24,2,4.0
2020,5,24,3,4.0
2020,5,24,4,4.0
2020,5,24,5,8.0
2020,5,24,6,8.0
2020,5,24,7,6.0
2020,5,24,8,9.0
2020,5,24,9,9.0
2020,5,24,10,4.0
2020,5,24,11,4.0
2020,5,24,12,3.0
2020,5,24,13,3.0
2020,5,24,14,4.0
2020,5,24,15,3.0
2020,5,24,16,3.0
2020,5,24,17,3.0
2020,5,24,18,3.0
2020,5,24,19,4.0
2020,5,24,20,7.0
2020,5,24,21,7.0
2020,5,24,22,12.0
2020,5,24,23,13.0
2020,5,25,0,10.0
2020,5,25,1,13.0
2020,5,25,2,11.0
2020,5,25,3,11.0
2020,5,25,4,8.0
2020,5,25,5,6.0
2020,5,25,6,12.0
2020,5,25,7,24.0
2020,5,25,8,25.0
2020,5,25,9,28.0
2020,5,25,10,27.0
2020,5,25,11,27.0
2020,5,25,12,20.0
2020,5,25,13,11.0
2020,5,25,14,10.0
2020,5,25,15,7.0
2020,5,25,16,8.0
2020,5,25,17,16.0
2020,5,25,18,17.0
2020,5,25,19,15.0
2020,5,25,20,16.0
2020,5,25,21,13.0
2020,5,25,22,11.0
2020,5,25,23,14.0
2020,5,26,0,11.0
2020,5,26,1,11.0
2020,5,26,2,9.0
2020,5,26,3,7.0
2020,5,26,4,8.0
2020,5,26,5,7.0
2020,5,26,6,10.0
2020,5,26,7,16.0
2020,5,26,8,18.0
2020,5,26,9,23.0
2020,5,26,10,31.0
2020,5,26,11,18.0
2020,5,26,12,14.0
2020,5,26,13,15.0
2020,5,26,14,12.0
2020,5,26,15,12.0
2020,5,26,16,11.0
2020,5,26,17,16.0
2020,5,26,18,13.0
2020,5,26,19,11.0
2020,5,26,20,11.0
2020,5,26,21,12.0
2020,5,26,22,10.0
2020,5,26,23,9.0
2020,5,27,0,10.0
2020,5,27,1,14.0
2020,5,27,2,10.0
2020,5,27,3,8.0
2020,5,27,4,9.0
2020,5,27,5,8.0
2020,5,27,6,10.0
2020,5,27,7,27.0
2020,5,27,8,31.0
2020,5,27,9,30.0
2020,5,27,10,27.0
2020,5,27,11,17.0
2020,5,27,12,13.0
2020,5,27,13,11.0
2020,5,27,14,11.0
2020,5,27,15,7.0
2020,5,27,16,7.0
2020,5,27,17,8.0
2020,5,27,18,9.0
2020,5,27,19,7.0
2020,5,27,20,7.0
2020,5,27,21,9.0
2020,5,27,22,12.0
2020,5,27,23,11.0
2020,5,28,0,10.0
2020,5,28,1,8.0
2020,5,28,2,9.0
2020,5,28,3,12.0
2020,5,28,4,15.0
2020,5,28,5,8.0
2020,5,28,6,13.0
2020,5,28,7,24.0
2020,5,28,8,26.0
2020,5,28,9,21.0
2020,5,28,10,25.0
2020,5,28,11,19.0
2020,5,28,12,15.0
2020,5,28,13,11.0
2020,5,28,14,15.0
2020,5,28,15,10.0
2020,5,28,16,7.0
2020,5,28,17,16.0
2020,5,28,18,8.0
2020,5,28,19,9.0
2020,5,28,20,8.0
2020,5,28,21,11.0
2020,5,28,22,15.0
2020,5,28,23,15.0
2020,5,29,0,11.0
2020,5,29,1,9.0
2020,5,29,2,13.0
2020,5,29,3,16.0
2020,5,29,4,9.0
2020,5,29,5,8.0
2020,5,29,6,12.0
2020,5,29,7,22.0
2020,5,29,8,28.0
2020,5,29,9,35.0
2020,5,29,10,32.0
2020,5,29,11,24.0
2020,5,29,12,24.0
2020,5,29,13,24.0
2020,5,29,14,22.0
2020,5,29,15,13.0
2020,5,29,16,11.0
2020,5,29,17,9.0
2020,5,29,18,11.0
2020,5,29,19,15.0
2020,5,29,20,12.0
2020,5,29,21,20.0
2020,5,29,22,41.0
2020,5,29,23,64.0
2020,5,30,0,58.0
2020,5,30,1,48.0
2020,5,30,2,23.0
2020,5,30,3,13.0
2020,5,30,4,13.0
2020,5,30,5,12.0
2020,5,30,6,12.0
2020,5,30,7,24.0
2020,5,30,8,20.0
2020,5,30,9,17.0
2020,5,30,10,13.0
2020,5,30,11,15.0
2020,5,30,12,10.0
2020,5,30,13,10.0
2020,5,30,14,9.0
2020,5,30,15,7.0
2020,5,30,16,4.0
2020,5,30,17,3.0
2020,5,30,18,5.0
2020,5,30,19,8.0
2020,5,30,20,10.0
2020,5,30,21,15.0
2020,5,30,22,13.0
2020,5,30,23,21.0
2020,5,31,0,21.0
2020,5,31,1,16.0
2020,5,31,2,14.0
2020,5,31,3,10.0
2020,5,31,4,6.0
2020,5,31,5,8.0
2020,5,31,6,10.0
2020,5,31,7,14.0
2020,5,31,8,10.0
2020,5,31,9,7.0
2020,5,31,10,6.0
2020,5,31,11,7.0
2020,5,31,12,6.0
2020,5,31,13,9.0
2020,5,31,14,9.0
2020,5,31,15,7.0
2020,5,31,16,5.0
2020,5,31,17,6.0
2020,5,31,18,13.0
2020,5,31,19,10.0
2020,5,31,20,12.0
2020,5,31,21,12.0
2020,5,31,22,12.0
2020,5,31,23,9.0
2020,6,1,0,9.0
2020,6,1,1,9.0
2020,6,1,2,8.0
2020,6,1,3,11.0
2020,6,1,4,9.0
2020,6,1,5,9.0
2020,6,1,6,14.0
2020,6,1,7,35.0
2020,6,1,8,32.0
2020,6,1,9,20.0
2020,6,1,10,27.0
2020,6,1,12,30.0
2020,6,1,13,24.0
2020,6,1,14,20.0
2020,6,1,15,14.0
2020,6,1,16,13.0
2020,6,1,17,22.0
2020,6,1,18,15.0
2020,6,1,19,13.0
2020,6,1,20,17.0
2020,6,1,21,22.0
2020,6,1,22,22.0
2020,6,1,23,22.0
2020,6,2,0,24.0
2020,6,2,1,48.0
2020,6,2,2,21.0
2020,6,2,3,28.0
2020,6,2,4,33.0
2020,6,2,5,17.0
2020,6,2,6,23.0
2020,6,2,7,46.0
2020,6,2,8,54.0
2020,6,2,9,50.0
2020,6,2,10,54.0
2020,6,2,11,39.0
2020,6,2,12,34.0
2020,6,2,13,23.0
2020,6,2,14,16.0
2020,6,2,15,10.0
2020,6,2,16,11.0
2020,6,2,17,8.0
2020,6,2,18,10.0
2020,6,2,19,7.0
2020,6,2,20,9.0
2020,6,2,21,14.0
2020,6,2,22,16.0
2020,6,2,23,12.0
2020,6,3,0,13.0
2020,6,3,1,21.0
2020,6,3,2,30.0
2020,6,3,3,17.0
2020,6,3,4,14.0
2020,6,3,5,11.0
2020,6,3,6,10.0
2020,6,3,7,17.0
2020,6,3,8,41.0
2020,6,3,9,38.0
2020,6,3,10,42.0
2020,6,3,11,13.0
2020,6,3,12,8.0
2020,6,3,13,11.0
2020,6,3,14,8.0
2020,6,3,15,7.0
2020,6,3,16,7.0
2020,6,3,17,8.0
2020,6,3,18,7.0
2020,6,3,19,6.0
2020,6,3,20,10.0
2020,6,3,21,15.0
2020,6,3,22,8.0
2020,6,3,23,9.0
2020,6,4,0,8.0
2020,6,4,1,16.0
2020,6,4,2,8.0
2020,6,4,3,8.0
2020,6,4,4,6.0
2020,6,4,5,6.0
2020,6,4,6,8.0
2020,6,4,7,14.0
2020,6,4,8,26.0
2020,6,4,9,23.0
2020,6,4,10,17.0
2020,6,4,11,17.0
2020,6,4,12,14.0
2020,6,4,13,13.0
2020,6,4,14,13.0
2020,6,4,15,10.0
2020,6,4,16,10.0
2020,6,4,17,11.0
2020,6,4,18,11.0
2020,6,4,19,11.0
2020,6,4,20,11.0
2020,6,4,21,14.0
2020,6,4,22,15.0
2020,6,4,23,17.0
2020,6,5,0,13.0
2020,6,5,1,20.0
2020,6,5,2,12.0
2020,6,5,3,11.0
2020,6,5,4,11.0
2020,6,5,5,13.0
2020,6,5,6,14.0
2020,6,5,7,25.0
2020,6,5,8,37.0
2020,6,5,9,36.0
2020,6,5,10,36.0
2020,6,5,11,27.0
2020,6,5,12,11.0
2020,6,5,13,13.0
2020,6,5,14,10.0
2020,6,5,15,7.0
2020,6,5,16,9.0
2020,6,5,17,8.0
2020,6,5,18,7.0
2020,6,5,19,8.0
2020,6,5,20,9.0
2020,6,5,21,12.0
2020,6,5,22,12.0
2020,6,5,23,13.0
2020,6,6,0,13.0
2020,6,6,1,16.0
2020,6,6,2,10.0
2020,6,6,3,10.0
2020,6,6,4,11.0
2020,6,6,5,12.0
2020,6,6,6,18.0
2020,6,6,7,16.0
2020,6,6,8,16.0
2020,6,6,9,12.0
2020,6,6,10,7.0
2020,6,6,11,6.0
2020,6,6,12,6.0
2020,6,6,13,5.0
2020,6,6,14,5.0
2020,6,6,15,4.0
2020,6,6,16,5.0
2020,6,6,17,4.0
2020,6,6,18,4.0
2020,6,6,19,5.0
2020,6,6,20,7.0
2020,6,6,21,10.0
2020,6,6,22,8.0
2020,6,6,23,7.0
2020,6,7,0,10.0
2020,6,7,1,15.0
2020,6,7,2,9.0
2020,6,7,3,10.0
2020,6,7,4,11.0
2020,6,7,5,12.0
2020,6,7,6,11.0
2020,6,7,7,8.0
2020,6,7,8,8.0
2020,6,7,9,7.0
2020,6,7,10,6.0
2020,6,7,11,5.0
2020,6,7,12,5.0
2020,6,7,13,6.0
2020,6,7,14,7.0
2020,6,7,15,5.0
2020,6,7,16,4.0
2020,6,7,17,5.0
2020,6,7,18,7.0
2020,6,7,19,9.0
2020,6,7,20,11.0
2020,6,7,21,10.0
2020,6,7,22,12.0
2020,6,7,23,10.0
2020,6,8,0,8.0
2020,6,8,1,7.0
2020,6,8,2,5.0
2020,6,8,3,7.0
2020,6,8,4,9.0
2020,6,8,5,6.0
2020,6,8,6,10.0
2020,6,8,7,15.0
2020,6,8,8,21.0
2020,6,8,9,23.0
2020,6,8,10,22.0
2020,6,8,11,18.0
2020,6,8,12,14.0
2020,6,8,13,13.0
2020,6,8,14,12.0
2020,6,8,15,9.0
2020,6,8,16,9.0
2020,6,8,17,12.0
2020,6,8,18,14.0
2020,6,8,19,11.0
2020,6,8,20,13.0
2020,6,8,21,12.0
2020,6,8,22,13.0
2020,6,8,23,11.0
2020,6,9,0,8.0
2020,6,9,1,8.0
2020,6,9,2,5.0
2020,6,9,3,5.0
2020,6,9,4,6.0
2020,6,9,5,6.0
2020,6,9,6,10.0
2020,6,9,7,19.0
2020,6,9,8,26.0
2020,6,9,9,25.0
2020,6,9,10,23.0
2020,6,9,11,26.0
2020,6,9,12,20.0
2020,6,9,13,21.0
2020,6,9,14,16.0
2020,6,9,15,8.0
2020,6,9,16,9.0
2020,6,9,17,13.0
2020,6,9,18,11.0
2020,6,9,19,16.0
2020,6,9,20,13.0
2020,6,9,21,13.0
2020,6,9,22,14.0
2020,6,9,23,12.0
2020,6,10,0,9.0
2020,6,10,1,10.0
2020,6,10,2,8.0
2020,6,10,3,6.0
2020,6,10,4,8.0
2020,6,10,5,9.0
2020,6,10,6,10.0
2020,6,10,7,17.0
2020,6,10,8,30.0
2020,6,10,9,29.0
2020,6,10,10,23.0
2020,6,10,11,25.0
2020,6,10,12,22.0
2020,6,10,13,21.0
2020,6,10,14,13.0
2020,6,10,15,8.0
2020,6,10,16,6.0
2020,6,10,17,8.0
2020,6,10,18,10.0
2020,6,10,19,8.0
2020,6,10,20,10.0
2020,6,10,21,11.0
2020,6,10,22,14.0
2020,6,10,23,17.0
2020,6,11,0,17.0
2020,6,11,1,15.0
2020,6,11,2,14.0
2020,6,11,3,13.0
2020,6,11,4,8.0
2020,6,11,5,11.0
2020,6,11,6,11.0
2020,6,11,7,26.0
2020,6,11,8,33.0
2020,6,11,9,19.0
2020,6,11,10,13.0
2020,6,11,11,16.0
2020,6,11,12,10.0
2020,6,11,13,12.0
2020,6,11,14,9.0
2020,6,11,15,7.0
2020,6,11,16,9.0
2020,6,11,17,9.0
2020,6,11,18,6.0
2020,6,11,19,6.0
2020,6,11,20,7.0
2020,6,11,21,9.0
2020,6,11,22,7.0
2020,6,11,23,6.0
2020,6,12,0,5.0
2020,6,12,1,5.0
2020,6,12,2,5.0
2020,6,12,3,4.0
2020,6,12,4,4.0
2020,6,12,5,5.0
2020,6,12,6,8.0
2020,6,12,7,16.0
2020,6,12,8,18.0
2020,6,12,9,23.0
2020,6,12,10,13.0
2020,6,12,11,14.0
2020,6,12,12,9.0
2020,6,12,13,7.0
2020,6,12,14,7.0
2020,6,12,15,9.0
2020,6,12,16,7.0
2020,6,12,17,6.0
2020,6,12,18,6.0
2020,6,12,19,5.0
2020,6,12,20,6.0
2020,6,12,21,15.0
2020,6,12,22,11.0
2020,6,12,23,14.0
2020,6,13,0,15.0
2020,6,13,1,12.0
2020,6,13,2,9.0
2020,6,13,3,9.0
2020,6,13,4,9.0
2020,6,13,5,8.0
2020,6,13,6,8.0
2020,6,13,7,13.0
2020,6,13,8,17.0
2020,6,13,9,18.0
2020,6,13,10,8.0
2020,6,13,11,7.0
2020,6,13,12,7.0
2020,6,13,13,6.0
2020,6,13,14,8.0
2020,6,13,15,6.0
2020,6,13,16,6.0
2020,6,13,17,6.0
2020,6,13,18,6.0
2020,6,13,19,7.0
2020,6,13,20,7.0
2020,6,13,21,10.0
2020,6,13,22,13.0
2020,6,13,23,11.0
2020,6,14,0,17.0
2020,6,14,1,16.0
2020,6,14,2,11.0
2020,6,14,3,13.0
2020,6,14,4,19.0
2020,6,14,5,21.0
2020,6,14,6,26.0
2020,6,14,7,30.0
2020,6,14,8,27.0
2020,6,14,9,17.0
2020,6,14,10,12.0
2020,6,14,11,8.0
2020,6,14,12,5.0
2020,6,14,13,5.0
2020,6,14,14,5.0
2020,6,14,15,4.0
2020,6,14,16,4.0
2020,6,14,17,5.0
2020,6,14,18,5.0
2020,6,14,19,5.0
2020,6,14,20,8.0
2020,6,14,21,9.0
2020,6,14,22,14.0
2020,6,14,23,14.0
2020,6,15,0,13.0
2020,6,15,1,10.0
2020,6,15,2,8.0
2020,6,15,3,11.0
2020,6,15,4,8.0
2020,6,15,5,8.0
2020,6,15,6,15.0
2020,6,15,7,26.0
2020,6,15,8,34.0
2020,6,15,9,33.0
2020,6,15,10,26.0
2020,6,15,12,9.0
2020,6,15,13,9.0
2020,6,15,14,9.0
2020,6,15,15,8.0
2020,6,15,16,8.0
2020,6,15,17,8.0
2020,6,15,18,7.0
2020,6,15,19,11.0
2020,6,15,20,10.0
2020,6,15,21,13.0
2020,6,15,22,16.0
2020,6,15,23,17.0
2020,6,16,0,14.0
2020,6,16,1,12.0
2020,6,16,2,9.0
2020,6,16,3,8.0
2020,6,16,4,7.0
2020,6,16,5,7.0
2020,6,16,6,10.0
2020,6,16,7,16.0
2020,6,16,8,24.0
2020,6,16,9,22.0
2020,6,16,10,17.0
2020,6,16,12,10.0
2020,6,16,13,9.0
2020,6,16,14,9.0
2020,6,16,15,11.0
2020,6,16,16,7.0
2020,6,16,17,10.0
2020,6,16,18,13.0
2020,6,16,19,10.0
2020,6,16,20,9.0
2020,6,16,21,15.0
2020,6,16,22,17.0
2020,6,16,23,12.0
2020,6,17,0,10.0
2020,6,17,1,12.0
2020,6,17,2,9.0
2020,6,17,3,8.0
2020,6,17,4,6.0
2020,6,17,5,7.0
2020,6,17,6,10.0
2020,6,17,7,27.0
2020,6,17,8,34.0
2020,6,17,9,31.0
2020,6,17,10,18.0
2020,6,17,11,16.0
2020,6,17,12,17.0
2020,6,17,13,14.0
2020,6,17,14,8.0
2020,6,17,15,8.0
2020,6,17,16,7.0
2020,6,17,17,7.0
2020,6,17,18,7.0
2020,6,17,19,7.0
2020,6,17,20,7.0
2020,6,17,21,11.0
2020,6,17,22,21.0
2020,6,17,23,17.0
2020,6,18,0,13.0
2020,6,18,1,12.0
2020,6,18,2,12.0
2020,6,18,3,12.0
2020,6,18,4,11.0
2020,6,18,5,11.0
2020,6,18,6,14.0
2020,6,18,7,25.0
2020,6,18,8,31.0
2020,6,18,9,37.0
2020,6,18,10,29.0
2020,6,18,11,27.0
2020,6,18,12,20.0
2020,6,18,13,19.0
2020,6,18,14,10.0
2020,6,18,15,9.0
2020,6,18,16,7.0
2020,6,18,17,7.0
2020,6,18,18,7.0
2020,6,18,19,8.0
2020,6,18,20,10.0
2020,6,18,21,20.0
2020,6,18,22,30.0
2020,6,18,23,37.0
2020,6,19,0,25.0
2020,6,19,1,15.0
2020,6,19,2,10.0
2020,6,19,3,10.0
2020,6,19,4,11.0
2020,6,19,5,11.0
2020,6,19,6,14.0
2020,6,19,7,24.0
2020,6,19,8,37.0
2020,6,19,9,31.0
2020,6,19,10,27.0
2020,6,19,11,29.0
2020,6,19,12,26.0
2020,6,19,13,16.0
2020,6,19,14,13.0
2020,6,19,15,8.0
2020,6,19,16,7.0
2020,6,19,17,7.0
2020,6,19,18,8.0
2020,6,19,19,9.0
2020,6,19,20,12.0
2020,6,19,21,14.0
2020,6,19,22,14.0
2020,6,19,23,14.0
2020,6,20,0,18.0
2020,6,20,1,27.0
2020,6,20,2,22.0
2020,6,20,3,18.0
2020,6,20,4,15.0
2020,6,20,5,31.0
2020,6,20,6,35.0
2020,6,20,7,34.0
2020,6,20,8,35.0
2020,6,20,9,33.0
2020,6,20,10,26.0
2020,6,20,11,23.0
2020,6,20,12,22.0
2020,6,20,13,8.0
2020,6,20,14,9.0
2020,6,20,15,6.0
2020,6,20,16,5.0
2020,6,20,17,5.0
2020,6,20,18,6.0
2020,6,20,19,8.0
2020,6,20,20,8.0
2020,6,20,21,13.0
2020,6,20,22,16.0
2020,6,20,23,17.0
2020,6,21,0,30.0
2020,6,21,1,34.0
2020,6,21,2,40.0
2020,6,21,3,37.0
2020,6,21,4,30.0
2020,6,21,5,32.0
2020,6,21,6,36.0
2020,6,21,7,34.0
2020,6,21,8,29.0
2020,6,21,9,29.0
2020,6,21,10,19.0
2020,6,21,11,11.0
2020,6,21,12,10.0
2020,6,21,13,10.0
2020,6,21,14,8.0
2020,6,21,15,6.0
2020,6,21,16,5.0
2020,6,21,17,5.0
2020,6,21,18,6.0
2020,6,21,19,9.0
2020,6,21,20,13.0
2020,6,21,21,18.0
2020,6,21,22,20.0
2020,6,21,23,21.0
2020,6,22,0,12.0
2020,6,22,1,7.0
2020,6,22,2,6.0
2020,6,22,3,6.0
2020,6,22,4,7.0
2020,6,22,5,7.0
2020,6,22,6,10.0
2020,6,22,7,17.0
2020,6,22,8,28.0
2020,6,22,9,29.0
2020,6,22,10,28.0
2020,6,22,11,30.0
2020,6,22,12,22.0
2020,6,22,13,23.0
2020,6,22,14,20.0
2020,6,22,15,14.0
2020,6,22,16,14.0
2020,6,22,17,13.0
2020,6,22,18,18.0
2020,6,22,19,23.0
2020,6,22,20,22.0
2020,6,22,21,71.0
2020,6,22,22,101.0
2020,6,22,23,106.0
2020,6,23,0,53.0
2020,6,23,1,14.0
2020,6,23,2,11.0
2020,6,23,3,12.0
2020,6,23,4,11.0
2020,6,23,5,10.0
2020,6,23,6,16.0
2020,6,23,7,37.0
2020,6,23,8,49.0
2020,6,23,9,44.0
2020,6,23,10,35.0
2020,6,23,11,32.0
2020,6,23,12,26.0
2020,6,23,13,23.0
2020,6,23,14,24.0
2020,6,23,15,22.0
2020,6,23,16,14.0
2020,6,23,17,14.0
2020,6,23,18,24.0
2020,6,23,19,22.0
2020,6,23,20,20.0
2020,6,23,21,39.0
2020,6,23,22,84.0
2020,6,23,23,51.0
2020,6,24,0,18.0
2020,6,24,1,13.0
2020,6,24,2,13.0
2020,6,24,3,12.0
2020,6,24,4,14.0
2020,6,24,5,28.0
2020,6,24,6,20.0
2020,6,24,7,40.0
2020,6,24,8,57.0
2020,6,24,9,72.0
2020,6,24,10,45.0
2020,6,24,11,32.0
2020,6,24,12,36.0
2020,6,24,13,52.0
2020,6,24,14,37.0
2020,6,24,15,25.0
2020,6,24,16,19.0
2020,6,24,17,19.0
2020,6,24,18,22.0
2020,6,24,19,23.0
2020,6,24,20,28.0
2020,6,24,21,38.0
2020,6,24,22,31.0
2020,6,24,23,28.0
2020,6,25,0,28.0
2020,6,25,1,30.0
2020,6,25,2,23.0
2020,6,25,3,12.0
2020,6,25,4,12.0
2020,6,25,5,13.0
2020,6,25,6,15.0
2020,6,25,7,28.0
2020,6,25,8,37.0
2020,6,25,9,31.0
2020,6,25,10,31.0
2020,6,25,11,35.0
2020,6,25,12,23.0
2020,6,25,13,16.0
2020,6,25,14,14.0
2020,6,25,15,11.0
2020,6,25,16,12.0
2020,6,25,17,12.0
2020,6,25,18,13.0
2020,6,25,19,13.0
2020,6,25,20,11.0
2020,6,25,21,16.0
2020,6,25,22,23.0
2020,6,25,23,28.0
2020,6,26,0,14.0
2020,6,26,1,15.0
2020,6,26,2,12.0
2020,6,26,3,15.0
2020,6,26,4,15.0
2020,6,26,5,30.0
2020,6,26,6,20.0
2020,6,26,7,34.0
2020,6,26,8,50.0
2020,6,26,9,52.0
2020,6,26,10,47.0
2020,6,26,11,34.0
2020,6,26,12,14.0
2020,6,26,13,12.0
2020,6,26,14,9.0
2020,6,26,15,8.0
2020,6,26,16,8.0
2020,6,26,17,10.0
2020,6,26,18,8.0
2020,6,26,19,11.0
2020,6,26,20,11.0
2020,6,26,21,11.0
2020,6,26,22,13.0
2020,6,26,23,15.0
2020,6,27,0,14.0
2020,6,27,1,13.0
2020,6,27,2,10.0
2020,6,27,3,9.0
2020,6,27,4,8.0
2020,6,27,5,16.0
2020,6,27,6,15.0
2020,6,27,7,27.0
2020,6,27,8,29.0
2020,6,27,9,27.0
2020,6,27,10,16.0
2020,6,27,11,14.0
2020,6,27,12,12.0
2020,6,27,13,7.0
2020,6,27,14,8.0
2020,6,27,15,6.0
2020,6,27,16,7.0
2020,6,27,17,5.0
2020,6,27,18,5.0
2020,6,27,19,8.0
2020,6,27,20,12.0
2020,6,27,21,18.0
2020,6,27,22,25.0
2020,6,27,23,19.0
2020,6,28,0,15.0
2020,6,28,1,16.0
2020,6,28,2,20.0
2020,6,28,3,12.0
2020,6,28,4,10.0
2020,6,28,5,10.0
